,judul,link
471,[SALAH] Video Pidato Vladimir Putin Menuntut Menteri Agama Yaqut Cholil Qoumas untuk Meminta Maaf kepada Umat Muslim Indonesia,https://turnbackhoax.id/2022/03/06/salah-video-pidato-vladimir-putin-menuntut-menteri-agama-yaqut-cholil-qoumas-untuk-meminta-maaf-kepada-umat-muslim-indonesia/
472,[SALAH] Video Pertempuran Pesawat Ukraina dan Pesawat Rusia,https://turnbackhoax.id/2022/03/06/salah-video-pertempuran-pesawat-ukraina-dan-pesawat-rusia/
473,[SALAH] Perdana Menteri India mengatakan Islam adalah Racun Kemudian Meninggal,https://turnbackhoax.id/2022/03/05/salah-perdana-menteri-india-mengatakan-islam-adalah-racun-kemudian-meninggal/
474,"[SALAH] Video “Warga Minang Tolak dan Kembalikan Bantuan Menag Yaqut Rp 2,35 M untuk Gempa Pasaman Barat”",https://turnbackhoax.id/2022/03/05/salah-video-warga-minang-tolak-dan-kembalikan-bantuan-menag-yaqut-rp-235-m-untuk-gempa-pasaman-barat/
475,[SALAH] Covid 19 Meningkat hanya Saat Ibadah Umat Islam,https://turnbackhoax.id/2022/03/05/salah-covid-19-meningkat-hanya-saat-ibadah-umat-islam/
476,[SALAH] Video Pesawat Rusia terbang di Ukraina,https://turnbackhoax.id/2022/03/05/salah-video-pesawat-rusia-terbang-di-ukraina/
477,[SALAH] Pemerintah Indonesia Mewajibkan Pria Dewasa Berpoligami untuk Mengurangi Janda,https://turnbackhoax.id/2022/03/05/salah-pemerintah-indonesia-mewajibkan-pria-dewasa-berpoligami-untuk-mengurangi-janda/
478,[SALAH]: Yaqut Berpura-pura Jadi Mualaf Agar Menjadi Mentri Melalui NU,https://turnbackhoax.id/2022/03/05/salah-yaqut-berpura-pura-jadi-mualaf-agar-menjadi-mentri-melalui-nu/
479,[SALAH]: Dele Alli Resmi Bergabung Ke Persib,https://turnbackhoax.id/2022/03/05/salah-dele-alli-resmi-bergabung-ke-persib/
480,[SALAH] Bantuan Sosial Rp600.000 Bagi Pemilik E-KTP Yang Belum Mendapatkan Bantuan #dirumahaja,https://turnbackhoax.id/2022/03/05/salah-bantuan-sosial-rp600-000-bagi-pemilik-e-ktp-yang-belum-mendapatkan-bantuan-dirumahaja/
481,[SALAH] Video “Junjungan banser melarang adzan”,https://turnbackhoax.id/2022/03/05/salah-video-junjungan-banser-melarang-adzan/
482,[SALAH] Surat Pemberitahuan KPK tentang Pemblokiran Rekening,https://turnbackhoax.id/2022/03/05/salah-surat-pemberitahuan-kpk-tentang-pemblokiran-rekening/
483,[SALAH] Video “Gemparkan Dunia! Akibat Peran Indonesia Akhirnya Rusia Dan Ukraina Damai”,https://turnbackhoax.id/2022/03/05/salah-video-gemparkan-dunia-akibat-peran-indonesia-akhirnya-rusia-dan-ukraina-damai/
484,[SALAH] Video “Indonesia mengirim bantuan Rudal Ballistrik ke Rusia”,https://turnbackhoax.id/2022/03/05/salah-video-indonesia-mengirim-bantuan-rudal-ballistrik-ke-rusia/
485,[SALAH] “Covid-19 dinyatakan dicabut dan dinyatakan tidak berlaku dengan surat edaran satgas SE Satgas No 9/2022”,https://turnbackhoax.id/2022/03/05/salah-covid-19-dinyatakan-dicabut-dan-dinyatakan-tidak-berlaku-dengan-surat-edaran-satgas-se-satgas-no-9-2022/
486,[FALSE] The “Stop Putin. #russia #ukraine #sad” Video,https://turnbackhoax.id/2022/03/04/false-the-stop-putin-russia-ukraine-sad-video/
487,[SALAH] Perayaan HUT ke-50 Bimoli!,https://turnbackhoax.id/2022/03/04/salah-perayaan-hut-ke-50-bimoli/
488,[SALAH] Serangan Bom Molotov Terhadap Tank2 Rusia Oleh Warga Kiev,https://turnbackhoax.id/2022/03/04/salah-serangan-bom-molotov-terhadap-tank2-rusia-oleh-warga-kiev/
489,[SALAH] Link Program Kuota Belajar Kemendikbud,https://turnbackhoax.id/2022/03/04/salah-link-program-kuota-belajar-kemendikbud/
490,[SALAH] Jokowi dan Sejumlah Menteri Berkumpul Tanpa Menggunakan Masker,https://turnbackhoax.id/2022/03/04/salah-jokowi-dan-sejumlah-menteri-berkumpul-tanpa-menggunakan-masker/
491,[SALAH] Video “Live TV Ukraina yang diduga merekam orang mati di TV yang terbunuh selama invasi”,https://turnbackhoax.id/2022/03/03/salah-video-live-tv-ukraina-yang-diduga-merekam-orang-mati-di-tv-yang-terbunuh-selama-invasi/
492,[FALSE] The “Ukraine live TV supposedly filming dead persons in TV killed during invasion” Video,https://turnbackhoax.id/2022/03/03/false-the-ukraine-live-tv-supposedly-filming-dead-persons-in-tv-killed-during-invasion-video/
493,[FALSE] The “#ukraine #firing #today” Video,https://turnbackhoax.id/2022/03/03/false-the-ukraine-firing-today-video/
494,[SALAH]: Alfamart Beri Hadiah 100 Kemasan Minyak Goreng 1kg di Ultah yang ke-22,https://turnbackhoax.id/2022/03/02/salah-alfamart-beri-hadiah-100-kemasan-minyak-goreng-1kg-di-ultah-yang-ke-22/
495,"[SALAH] Video “Sepasang suami istri terpidana mati di Bali beragama hindu, ketika diadili didandani layaknya umat islam”",https://turnbackhoax.id/2022/03/02/salah-video-sepasang-suami-istri-terpidana-mati-di-bali-beragama-hindu-ketika-diadili-didandani-layaknya-umat-islam/
496,[SALAH] Video “Bikhu Tertua asal Vietnam 399th”,https://turnbackhoax.id/2022/03/02/salah-video-bikhu-tertua-asal-vietnam-399th/
497,[SALAH] “Innalillahi Wainna Ilaihirojiun Tepat Hari Ini 1 Maret 2022 Ariel Noah Meninggal Dunia Setelah Mengalami Kecelakaan Maut”,https://turnbackhoax.id/2022/03/02/salah-innalillahi-wainna-ilaihirojiun-tepat-hari-ini-1-maret-2022-ariel-noah-meninggal-dunia-setelah-mengalami-kecelakaan-maut/
498,[SALAH] Video “ANAK VESPA UKRAINABANTU TENTARA PENERJUN RUSIAYANG PARASUT NYA NYANGKUT”,https://turnbackhoax.id/2022/03/02/salah-video-anak-vespa-ukrainabantu-tentara-penerjun-rusiayang-parasut-nya-nyangkut/
499,[SALAH] Video Ledakan “Ukraina vs Rusia”,https://turnbackhoax.id/2022/03/01/salah-video-ledakan-ukraina-vs-rusia/
500,[SALAH] Sutradara Asal Ukraina Membuat Video Warga Berlarian untuk Menunjukkan Rusia Menargetkan Warga Sipil,https://turnbackhoax.id/2022/02/28/salah-sutradara-asal-ukraina-membuat-video-warga-berlarian-untuk-menunjukkan-rusia-menargetkan-warga-sipil/
501,[SALAH] Pesawat Kargo China Yang Mendarat di Bandara Soetta Tanpa Izin Ternyata Menyebarkan Chemtrail,https://turnbackhoax.id/2022/02/28/salah-pesawat-kargo-china-yang-mendarat-di-bandara-soetta-tanpa-izin-ternyata-menyebarkan-chemtrail/
502,[SALAH] Video Gambaran Serangan Rusia ke Ukraina,https://turnbackhoax.id/2022/02/28/salah-video-gambaran-serangan-rusia-ke-ukraina/
503,[SALAH] Video Ledakan Invasi Rusia ke Ukraina pada Tahun 2022,https://turnbackhoax.id/2022/02/28/salah-video-ledakan-invasi-rusia-ke-ukraina-pada-tahun-2022/
504,[SALAH] Seekor Ayam Memiliki Penis Mirip Seperti Penis Manusia,https://turnbackhoax.id/2022/02/28/salah-seekor-ayam-memiliki-penis-mirip-seperti-penis-manusia/
505,[SALAH] Pesan Undangan Psikotes PT Astra,https://turnbackhoax.id/2022/02/28/salah-pesan-undangan-psikotes-pt-astra/
506,[SALAH] Ilmuwan Jerman Mengumumkan bahwa Berkumur dengan Air Garam dapat Menghilangkan Virus Covid-19,https://turnbackhoax.id/2022/02/28/salah-ilmuwan-jerman-mengumumkan-bahwa-berkumur-dengan-air-garam-dapat-menghilangkan-virus-covid-19/
507,[SALAH] Foto Sapi Bertelur untuk Mempercepat Produksi Telur dari Pemerintah China,https://turnbackhoax.id/2022/02/28/salah-foto-sapi-bertelur-untuk-mempercepat-produksi-telur-dari-pemerintah-china/
508,[SALAH] Foto “Full moon rising – Mount Kilimanjaro ( Tanzania ).”,https://turnbackhoax.id/2022/02/28/salah-foto-full-moon-rising-mount-kilimanjaro-tanzania/
509,[SALAH] Foto “this is an Amazing shot of San Francisco!!”,https://turnbackhoax.id/2022/02/28/salah-foto-this-is-an-amazing-shot-of-san-francisco/
510,"[SALAH] Vaksin Covid 19 Tidak Berguna, karena Bermutasi menjadi Ribuan Varian Covid Baru",https://turnbackhoax.id/2022/02/28/salah-vaksin-covid-19-tidak-berguna-karena-bermutasi-menjadi-ribuan-varian-covid-baru/
511,[SALAH] Anjuran Ahli Virologi Agar Penerima Vaksin Dosis Ketiga Tes HIV Karena Vaksin Covid Menyebabkan HIV,https://turnbackhoax.id/2022/02/28/salah-anjuran-ahli-virologi-agar-penerima-vaksin-dosis-ketiga-tes-hiv-karena-vaksin-covid-menyebabkan-hiv/
512,[SALAH] Kajol Devgan Meninggal Dunia,https://turnbackhoax.id/2022/02/28/salah-kajol-devgan-meninggal-dunia/
513,[SALAH] Waspada Dengan Bandara Kertajati Subang Jawa Barat !!,https://turnbackhoax.id/2022/02/28/salah-waspada-dengan-bandara-kertajati-subang-jawa-barat/
514,[SALAH] Butiran Es Hasil Fenomena Hujan Es Dapat Meningkatkan Imunitas Tubuh,https://turnbackhoax.id/2022/02/28/salah-butiran-es-hasil-fenomena-hujan-es-dapat-meningkatkan-imunitas-tubuh/
515,[SALAH] Lowongan Pekerjaan Staff Vaksinasi Booster Dinas Kesehatan Provinsi Jawa Barat,https://turnbackhoax.id/2022/02/28/salah-lowongan-pekerjaan-staff-vaksinasi-booster-dinas-kesehatan-provinsi-jawa-barat/
516,[SALAH] Video “si Menag diusir Di kampung muslim”,https://turnbackhoax.id/2022/02/28/salah-video-si-menag-diusir-di-kampung-muslim/
517,[SALAH] Melakukan Tes PCR Sama Dengan Mendapatkan Vaksinasi,https://turnbackhoax.id/2022/02/28/salah-melakukan-tes-pcr-sama-dengan-mendapatkan-vaksinasi/
518,[SALAH] Antigen Test Kits Tidak Dapat Diandalkan untuk Mendeteksi Covid-19,https://turnbackhoax.id/2022/02/28/salah-antigen-test-kits-tidak-dapat-diandalkan-untuk-mendeteksi-covid-19/
519,"[SALAH] Foto “mesjid meledak saat sholat subuh, Sebanyak 50 Jamaah Meninggal Dunia”",https://turnbackhoax.id/2022/02/27/salah-foto-mesjid-meledak-saat-sholat-subuh-sebanyak-50-jamaah-meninggal-dunia/
520,"[SALAH] Foto Tangkapan Layar Berita Okezone “Hukum Mengeluarkan Sperma di Luar Kemaluan Istri, Itu Halal Asal ditelan mentah2.”",https://turnbackhoax.id/2022/02/27/salah-foto-tangkapan-layar-berita-okezone-hukum-mengeluarkan-sperma-di-luar-kemaluan-istri-itu-halal-asal-ditelan-mentah2/
521,[SALAH] Foto Tangkapan Layar Berita Detikcom “Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat”,https://turnbackhoax.id/2022/02/27/salah-foto-tangkapan-layar-berita-detikcom-jokowi-saya-tidak-berminat-tiga-periode-kecuali-dipaksa-rakyat/
522,[SALAH] Video “Luluh Lantak Obyek vital Ukraina”,https://turnbackhoax.id/2022/02/27/salah-video-luluh-lantak-obyek-vital-ukraina/
523,[SALAH] Tangkapan Layar Artikel KOMPAS TV “PERANG RUSIA-UKRAINA PECAH PEMERINTAH AJAK MASYARAKAT IKUT WAJIB MILITER GUNA ANTISIPASI PERANG DUNIA KE-3”,https://turnbackhoax.id/2022/02/27/salah-tangkapan-layar-artikel-kompas-tv-perang-rusia-ukraina-pecah-pemerintah-ajak-masyarakat-ikut-wajib-militer-guna-antisipasi-perang-dunia-ke-3/
524,[SALAH] Artikel berjudul “Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat”,https://turnbackhoax.id/2022/02/27/salah-artikel-berjudul-jokowi-saya-tidak-berminat-tiga-periode-kecuali-dipaksa-rakyat/
525,[SALAH] Bambang Pamungkas Meninggal Dunia,https://turnbackhoax.id/2022/02/27/salah-bambang-pamungkas-meninggal-dunia/
526,[SALAH] Chemtrail Gempur Jakarta pada 14 Februari Pukul 1 Tengah Malam,https://turnbackhoax.id/2022/02/27/salah-chemtrail-gempur-jakarta-pada-14-februari-pukul-1-tengah-malam/
527,"[SALAH] Jus Campuran Nanas, Lobak Dan Kemiri Dapat Menyembuhkan Asam Urat",https://turnbackhoax.id/2022/02/26/salah-jus-campuran-nanas-lobak-dan-kemiri-dapat-menyembuhkan-asam-urat/
528,[SALAH] “Ngeri #perangduniake3 #russia #ukraina”,https://turnbackhoax.id/2022/02/26/salah-ngeri-perangduniake3-russia-ukraina/
529,[SALAH] Video Wanita di Palembang Hidup lagi Setelah di Kubur,https://turnbackhoax.id/2022/02/25/salah-video-wanita-di-palembang-hidup-lagi-setelah-di-kubur/
530,[SALAH] Foto Perayaan Pedestrian Day di Golden Gate Bridge pada 27 Mei 1937,https://turnbackhoax.id/2022/02/25/salah-foto-perayaan-pedestrian-day-di-golden-gate-bridge-pada-27-mei-1937/
531,[SALAH] Video Manusia Tertua Di Dunia yang Berumur 163 Tahun,https://turnbackhoax.id/2022/02/25/salah-video-manusia-tertua-di-dunia-yang-berumur-163-tahun/
532,[SALAH] Foto Kucing yang Menempel di Kaca Pintu saat Badai di Belanda,https://turnbackhoax.id/2022/02/25/salah-foto-kucing-yang-menempel-di-kaca-pintu-saat-badai-di-belanda/
533,[SALAH] Foto “Amazing scenes here in Abergavenny this morning.”,https://turnbackhoax.id/2022/02/25/salah-foto-amazing-scenes-here-in-abergavenny-this-morning/
534,[SALAH] Ketua Umum AJI Mendukung Pembubaran FPI,https://turnbackhoax.id/2022/02/25/salah-ketua-umum-aji-mendukung-pembubaran-fpi/
535,[SALAH] Imigran Ilegal di Amerika Serikat Mendapatkan Kebebasan Lebih Untuk Akses Jaminan Kesehatan dan Hak Memilih Pada 2022,https://turnbackhoax.id/2022/02/25/salah-imigran-ilegal-di-amerika-serikat-mendapatkan-kebebasan-lebih-untuk-akses-jaminan-kesehatan-dan-hak-memilih-pada-2022/
536,[SALAH] Tautan Hadiah Senilai Rp2 Juta oleh Pos Indonesia,https://turnbackhoax.id/2022/02/25/salah-tautan-hadiah-senilai-rp2-juta-oleh-pos-indonesia/
537,"[SALAH] Nunung Meninggal Dunia, Usai Alami Kecelakaan Maut",https://turnbackhoax.id/2022/02/25/salah-nunung-meninggal-dunia-usai-alami-kecelakaan-maut/
538,[SALAH] Artikel “Wanita yang viral karena bagi-bagi uang 100 juta dari balkon ternyata dulunya adalah seorang kasir mall.”,https://turnbackhoax.id/2022/02/24/salah-artikel-wanita-yang-viral-karena-bagi-bagi-uang-100-juta-dari-balkon-ternyata-dulunya-adalah-seorang-kasir-mall/
539,[SALAH] Akun Twitter Permata Bank ‘@permataBank05’,https://turnbackhoax.id/2022/02/24/salah-akun-twitter-permata-bank-permatabank05/
540,[SALAH] Manusia Lumba-Lumba Hasil Persilangan Lumba-Lumba Dan Wanita Asal Jepang,https://turnbackhoax.id/2022/02/24/salah-manusia-lumba-lumba-hasil-persilangan-lumba-lumba-dan-wanita-asal-jepang/
541,[SALAH] Video “RUSIA VS ukraina”,https://turnbackhoax.id/2022/02/24/salah-video-rusia-vs-ukraina/
542,[SALAH] Akun Telegram Bareksa Investasi,https://turnbackhoax.id/2022/02/24/salah-akun-telegram-bareksa-investasi/
543,[SALAH] Akun Telegram Bibit Investasi Reksadana,https://turnbackhoax.id/2022/02/24/salah-akun-telegram-bibit-investasi-reksadana/
544,[SALAH] Akun Telegram BRI Danareksa Sekuritas,https://turnbackhoax.id/2022/02/24/salah-akun-telegram-bri-danareksa-sekuritas/
545,"[SALAH] Foto “Mercury, Venus, and Saturn align with the Giza pyramids once every 2737 years”",https://turnbackhoax.id/2022/02/24/salah-foto-mercury-venus-and-saturn-align-with-the-giza-pyramids-once-every-2737-years/
546,[SALAH] Foto Pohon Membeku Akibat Hidran Meledak di Cuaca Dingin di Kanada,https://turnbackhoax.id/2022/02/24/salah-foto-pohon-membeku-akibat-hidran-meledak-di-cuaca-dingin-di-kanada/
547,[SALAH] Foto “a polor bear doin in Arlington Texas”,https://turnbackhoax.id/2022/02/24/salah-foto-a-polor-bear-doin-in-arlington-texas/
548,[SALAH] Video Habib Umar Terbang Saat Berdoa,https://turnbackhoax.id/2022/02/24/salah-video-habib-umar-terbang-saat-berdoa/
549,"[SALAH] Munarman Dijemput Allah, Petinggi FP1 Berkurang Lagi",https://turnbackhoax.id/2022/02/24/salah-munarman-dijemput-allah-petinggi-fp1-berkurang-lagi/
550,"[SALAH] Foto Protes Anti-Vaksin di Canberra, Australia Tahun 2022",https://turnbackhoax.id/2022/02/24/salah-foto-protes-anti-vaksin-di-canberra-australia-tahun-2022/
551,[SALAH] Portal Berita Daily Mirror Menyebarluaskan Informasi Bahwa Penggunaan Mainan Seks Meningkatkan Resiko Serangan Jantung Bagi Wanita,https://turnbackhoax.id/2022/02/24/salah-portal-berita-daily-mirror-menyebarluaskan-informasi-bahwa-penggunaan-mainan-seks-meningkatkan-resiko-serangan-jantung-bagi-wanita/
552,[SALAH] KFC Menulis Cuitan Dengan Gambar Ayam Goreng dan Tagar #BlackHistoryMonth,https://turnbackhoax.id/2022/02/24/salah-kfc-menulis-cuitan-dengan-gambar-ayam-goreng-dan-tagar-blackhistorymonth/
553,[SALAH] Video Kapal Bergoyang Saat Badai Eunice,https://turnbackhoax.id/2022/02/24/salah-video-kapal-bergoyang-saat-badai-eunice/
554,[SALAH] Menggunakan Obat Bius setelah Vaksin Covid 19 sebabkan Kematian,https://turnbackhoax.id/2022/02/24/salah-menggunakan-obat-bius-setelah-vaksin-covid-19-sebabkan-kematian/
555,"[SALAH] Jangan Panik, Seseorang yang Terinfeksi Covid-19 Varian Omicron Dapat Sembuh Setelah Mengonsumsi Paracetamol 500 mg, Vitamin C 1000 mg, dan Vitamin D3 1000 IU",https://turnbackhoax.id/2022/02/24/salah-jangan-panik-seseorang-yang-terinfeksi-covid-19-varian-omicron-dapat-sembuh-setelah-mengonsumsi-paracetamol-500-mg-vitamin-c-1000-mg-dan-vitamin-d3-1000-iu/
556,[FALSE] “France arrests a Malian child and urinates on him in public”,https://turnbackhoax.id/2022/02/23/false-france-arrests-a-malian-child-and-urinates-on-him-in-public/
557,[SALAH] Tiktok Ivan Gunawan Bagi-Bagi Hadiah 30 Juta + Motor,https://turnbackhoax.id/2022/02/23/salah-tiktok-ivan-gunawan-bagi-bagi-hadiah-30-juta-motor/
558,"[SALAH] Dr. Gupta mengatakan “Tidak seorang pun boleh mati karena kanker, kecuali karena pengabaian”",https://turnbackhoax.id/2022/02/23/salah-dr-gupta-mengatakan-tidak-seorang-pun-boleh-mati-karena-kanker-kecuali-karena-pengabaian/
559,[SALAH] MS Glow Indonesia Bagikan Uang Tunai Tanpa Diundi,https://turnbackhoax.id/2022/02/23/salah-ms-glow-indonesia-bagikan-uang-tunai-tanpa-diundi/
560,"[SALAH] Video “pihak PLN korupsi, boros, harap perhatikan ini isi token 50.000 yang masuk cuma 3.600”",https://turnbackhoax.id/2022/02/23/salah-video-pihak-pln-korupsi-boros-harap-perhatikan-ini-isi-token-50-000-yang-masuk-cuma-3-600/
561,[SALAH] Foto “suami istri tewas gantung diri di Jembatan Sungai Kalundang”,https://turnbackhoax.id/2022/02/23/salah-foto-suami-istri-tewas-gantung-diri-di-jembatan-sungai-kalundang/
562,[SALAH] Video “berkat pendekatan Jokowi Rusia akhirnya menarik pasukannya dari perbatasan Ukraina.”,https://turnbackhoax.id/2022/02/23/salah-video-berkat-pendekatan-jokowi-rusia-akhirnya-menarik-pasukannya-dari-perbatasan-ukraina/
563,[SALAH] Grup Telegram “BADAN KOORDINASI PENANAMAN MODAL”,https://turnbackhoax.id/2022/02/23/salah-grup-telegram-badan-koordinasi-penanaman-modal/
564,[SALAH] Video Warga Kanada Menghancurkan Kamp Karantina di luar Kota Ottawa,https://turnbackhoax.id/2022/02/23/salah-video-warga-kanada-menghancurkan-kamp-karantina-di-luar-kota-ottawa/
565,[SALAH] Gambar Artikel CNN Indonesia Memperlihatkan Seseorang Memegang “KITAB belajar MENIPU”,https://turnbackhoax.id/2022/02/23/salah-gambar-artikel-cnn-indonesia-memperlihatkan-seseorang-memegang-kitab-belajar-menipu/
566,[SALAH] Video Jokowi Mengatakan Berminat Menjadi Presiden 3 Periode,https://turnbackhoax.id/2022/02/23/salah-video-jokowi-mengatakan-berminat-menjadi-presiden-3-periode/
567,[SALAH] Pemerintahan Joe Biden Memberikan 30 Juta Dollar Untuk Pipa Kokain kepada Komunitas Kulit Hitam di Amerika Serikat,https://turnbackhoax.id/2022/02/23/salah-pemerintahan-joe-biden-memberikan-30-juta-dollar-untuk-pipa-kokain-kepada-komunitas-kulit-hitam-di-amerika-serikat/
568,[SALAH] Anies Resmi Ditahan KPK,https://turnbackhoax.id/2022/02/23/salah-anies-resmi-ditahan-kpk/
569,[SALAH] Video Tanggul Kali Pemali Brebes Jebol pada 13 Februari 2022,https://turnbackhoax.id/2022/02/22/salah-video-tanggul-kali-pemali-brebes-jebol-pada-13-februari-2022/
570,[SALAH] Akun Whatsapp Wakil Wali Kota Denpasar Kadek Agus Arya Wibawa “+6282143125934”,https://turnbackhoax.id/2022/02/22/salah-akun-whatsapp-wakil-wali-kota-denpasar-kadek-agus-arya-wibawa-6282143125934/
571,[SALAH] Lowongan Dinas Pendidikan Kota Bogor,https://turnbackhoax.id/2022/02/22/salah-lowongan-dinas-pendidikan-kota-bogor/
572,[SALAH] Akun Instagram PT Dua Kelinci Karir ‘@karir.duakelinci’,https://turnbackhoax.id/2022/02/22/salah-akun-instagram-pt-dua-kelinci-karir-karir-duakelinci/
573,[SALAH] Gambar Desa Terbengkalai di Skotlandia,https://turnbackhoax.id/2022/02/22/salah-gambar-desa-terbengkalai-di-skotlandia/
574,[SALAH] Akun Whatsapp Kadis Lingkungan Hidup Tangerang Tihar Sophian “+6281212351036”,https://turnbackhoax.id/2022/02/22/salah-akun-whatsapp-kadis-lingkungan-hidup-tangerang-tihar-sophian-6281212351036/
575,[SALAH] Akun WhatsApp Sekretaris Daerah Kabupaten Buleleng Gede Suyasa “085834465848”,https://turnbackhoax.id/2022/02/22/salah-akun-whatsapp-sekretaris-daerah-kabupaten-buleleng-gede-suyasa-085834465848/
576,[SALAH] Akun Whatsapp “+6283108819771” dan Facebook Wakil Wali Kota Malang “Sofyan Edi Jarwoko”,https://turnbackhoax.id/2022/02/22/salah-akun-whatsapp-6283108819771-dan-facebook-wakil-wali-kota-malang-sofyan-edi-jarwoko/
577,[SALAH] Akun Telegram OVO Menawarkan Investasi Reksadana,https://turnbackhoax.id/2022/02/22/salah-akun-telegram-ovo-menawarkan-investasi-reksadana/
578,[SALAH] “Prancis menangkap seorang anak Mali dan mengencinginya di depan umum”,https://turnbackhoax.id/2022/02/21/salah-prancis-menangkap-seorang-anak-mali-dan-mengencinginya-di-depan-umum/
579,[FALSE] “Mosque Imam in Saudi Arabia Taken Down by Force for Criticizing the Government”,https://turnbackhoax.id/2022/02/21/false-mosque-imam-in-saudi-arabia-taken-down-by-force-for-criticizing-the-government/
580,[SALAH] Video Pasien Meninggal 15 Menit setelah Divaksin,https://turnbackhoax.id/2022/02/20/salah-video-pasien-meninggal-15-menit-setelah-divaksin/
581,[SALAH] Burung Elang Mampu Hidup Hingga 70 Tahun,https://turnbackhoax.id/2022/02/20/salah-burung-elang-mampu-hidup-hingga-70-tahun/
