,judul,link,kategori
346,[SALAH] Pijatan Telapak Tangan untuk Sembuhkan Penyumbatan Jantung,https://turnbackhoax.id/2022/05/17/salah-pijatan-telapak-tangan-untuk-sembuhkan-penyumbatan-jantung/,Hoax
347,[SALAH] Tulisan “ANIES TERLALU MURAH BUAT INDONESIA Oleh: Rhenald Kasali”,https://turnbackhoax.id/2022/05/17/salah-tulisan-anies-terlalu-murah-buat-indonesia-oleh-rhenald-kasali/,Hoax
348,[SALAH] Pesan WhatsApp Wakil Gubernur Sulawesi Barat dengan Nomor “085855876371” Memberikan Donasi Kepada Masjid Dan Yayasan,https://turnbackhoax.id/2022/05/17/salah-pesan-whatsapp-wakil-gubernur-sulawesi-barat-dengan-nomor-085855876371-memberikan-donasi-kepada-masjid-dan-yayasan/,Hoax
349,[SALAH] Lowongan Kerja Dinas Kesehatan Kabupaten Karanganyar,https://turnbackhoax.id/2022/05/17/salah-lowongan-kerja-dinas-kesehatan-kabupaten-karanganyar/,Hoax
350,[SALAH] Marshel Widianto Resmi Menikah Dengan Celine Evangelista,https://turnbackhoax.id/2022/05/17/salah-marshel-widianto-resmi-menikah-dengan-celine-evangelista/,Hoax
351,[SALAH] Anies Baswedan Mendapat Gelar Amirul Amanah dari Arab Saudi,https://turnbackhoax.id/2022/05/16/salah-anies-baswedan-mendapat-gelar-amirul-amanah-dari-arab-saudi/,Hoax
352,[SALAH] Nomor WhatsApp JNE +6281342393457 Menawarkan Layanan Rekening Bersama JNE-YES,https://turnbackhoax.id/2022/05/16/salah-nomor-whatsapp-jne-6281342393457-menawarkan-layanan-rekening-bersama-jne-yes/,Hoax
353,[SALAH] Anies Baswedan Berkali-Kali Salah Mengucapkan Sumpah Jabatan,https://turnbackhoax.id/2022/05/16/salah-anies-baswedan-berkali-kali-salah-mengucapkan-sumpah-jabatan/,Hoax
354,[SALAH] Video Arus Mudik Balik di Indonesia Perlihatkan Lampu Kendaraan Berwarna Merah Putih,https://turnbackhoax.id/2022/05/16/salah-video-arus-mudik-balik-di-indonesia-perlihatkan-lampu-kendaraan-berwarna-merah-putih/,Hoax
355,[SALAH] Cina Akan Ambil Alih Kalimantan Jika Indonesia Tidak Segera Membayar Utang,https://turnbackhoax.id/2022/05/16/salah-cina-akan-ambil-alih-kalimantan-jika-indonesia-tidak-segera-membayar-utang/,Hoax
356,[SALAH] “Pendakwah Gus Santos Barubasah: Sentuh Klitoris tiga Kali Dosa satu tahun Terampuni”,https://turnbackhoax.id/2022/05/15/salah-pendakwah-gus-santos-barubasah-sentuh-klitoris-tiga-kali-dosa-satu-tahun-terampuni/,Hoax
357,"[SALAH] “Ini foto Anies dan Syeikh Yusuf Al-Qaradhawi, pimpinan ISIS.”",https://turnbackhoax.id/2022/05/15/salah-ini-foto-anies-dan-syeikh-yusuf-al-qaradhawi-pimpinan-isis/,Hoax
358,"[SALAH] Konvoi Motor dengan Kaos Bertuliskan HARAM Dukung Anies Baswedan, Ruhut Sitompul: “tolong ya pilpres masih 2 ½ tahun lagi”",https://turnbackhoax.id/2022/05/15/salah-konvoi-motor-dengan-kaos-bertuliskan-haram-dukung-anies-baswedan-ruhut-sitompul-tolong-ya-pilpres-masih-2-%c2%bd-tahun-lagi/,Hoax
359,"[SALAH] Video “Sebelum tahanan ini di eksekusi mati, dia menulis surat untuk ibunya”",https://turnbackhoax.id/2022/05/15/salah-video-sebelum-tahanan-ini-di-eksekusi-mati-dia-menulis-surat-untuk-ibunya/,Hoax
360,[SALAH] Nomor WhatsApp BCA +61280034998 Menawarkan Layanan Upgrade BCA Prioritas,https://turnbackhoax.id/2022/05/15/salah-nomor-whatsapp-bca-61280034998-menawarkan-layanan-upgrade-bca-prioritas/,Hoax
361,"[SALAH] “INNALILAHI WA INNAILAIHI ROJI’UN😭😭, Bertepatan Hari Ini 10 Mei 2022, Ammar Zoni Dan Wisnu Meninggal Dunia Tertabrak Mobil, Tangis Sang Istri Pecah😭😭”",https://turnbackhoax.id/2022/05/15/salah-innalilahi-wa-innailaihi-rojiun%f0%9f%98%ad%f0%9f%98%ad-bertepatan-hari-ini-10-mei-2022-ammar-zoni-dan-wisnu-meninggal-dunia-tertabrak-mobil-tangis-sang-istri-pecah%f0%9f%98%ad/,Hoax
362,[SALAH] “Perahu wisatawan di hantam ombak laut Pangandaran”,https://turnbackhoax.id/2022/05/13/salah-perahu-wisatawan-di-hantam-ombak-laut-pangandaran/,Hoax
363,[SALAH] Link Kuesioner PLN Berhadiah 2.000.000,https://turnbackhoax.id/2022/05/13/salah-link-kuesioner-pln-berhadiah-2-000-000/,Hoax
364,[SALAH] Volodymyr Zelenskyy Pecandu Kokain,https://turnbackhoax.id/2022/05/13/salah-volodymyr-zelenskyy-pecandu-kokain/,Hoax
365,[SALAH] Narkotika Jenis Kokain yang Siap Konsumsi Terdapat di Meja Kerja Presiden Ukraina,https://turnbackhoax.id/2022/05/13/salah-narkotika-jenis-kokain-yang-siap-konsumsi-terdapat-di-meja-kerja-presiden-ukraina/,Hoax
366,[SALAH]: Seorang Pemuda Membuang Uang Tabungannya di Jalan Karena Depresi Ditinggal Nikah oleh Kekasihnya,https://turnbackhoax.id/2022/05/12/salah-seorang-pemuda-membuang-uang-tabungannya-di-jalan-karena-depresi-ditinggal-nikah-oleh-kekasihnya/,Hoax
367,"[SALAH]: Selamat Jalan, Ari Lasso Dikuburkan di Klegen Kartoharjo",https://turnbackhoax.id/2022/05/12/salah-selamat-jalan-ari-lasso-dikuburkan-di-klegen-kartoharjo/,Hoax
368,[SALAH] Pilot Selfie Saat Pesawat Sedang Terbang Untuk Meyakinkan Istri,https://turnbackhoax.id/2022/05/12/salah-pilot-selfie-saat-pesawat-sedang-terbang-untuk-meyakinkan-istri/,Hoax
369,[SALAH] Hari Jadi Penerbangan Garuda Indonesia ke-73,https://turnbackhoax.id/2022/05/12/salah-hari-jadi-penerbangan-garuda-indonesia-ke-73/,Hoax
370,[SALAH] Subsidi biaya komunikasi pemerintah Telkom Indonesia,https://turnbackhoax.id/2022/05/12/salah-subsidi-biaya-komunikasi-pemerintah-telkom-indonesia/,Hoax
371,[SALAH] “Menag minta masyarakat iklaskan Dana Haji dipakai Pemerintah untuk IKN”,https://turnbackhoax.id/2022/05/12/salah-menag-minta-masyarakat-iklaskan-dana-haji-dipakai-pemerintah-untuk-ikn/,Hoax
372,[SALAH] Video “Ma’ruf Amin sholat mayat menggunakan ruku’ dan sujud”,https://turnbackhoax.id/2022/05/12/salah-video-maruf-amin-sholat-mayat-menggunakan-ruku-dan-sujud/,Hoax
373,[SALAH] Foto Lebaran di Indonesia Tahun 2022,https://turnbackhoax.id/2022/05/12/salah-foto-lebaran-di-indonesia-tahun-2022/,Hoax
374,[SALAH] Ustadz Yusuf Mansur Ajarkan Mencuri di Mall,https://turnbackhoax.id/2022/05/11/salah-ustadz-yusuf-mansur-ajarkan-mencuri-di-mall/,Hoax
375,"[SALAH] Foto “Pesta Pernikahan Berubah Jadi Duka, 25 Orang T3was Termasuk Kedua Pengantin Di Tempat”",https://turnbackhoax.id/2022/05/11/salah-foto-pesta-pernikahan-berubah-jadi-duka-25-orang-t3was-termasuk-kedua-pengantin-di-tempat/,Hoax
376,"[SALAH] Video Ras Reptil “Ciakahrr”, Penduduk Asli Bumi",https://turnbackhoax.id/2022/05/11/salah-video-ras-reptil-ciakahrr-penduduk-asli-bumi/,Hoax
377,[SALAH] Bob Tutupoly Meninggal Dunia,https://turnbackhoax.id/2022/05/10/salah-bob-tutupoly-meninggal-dunia/,Hoax
378,[SALAH] Campuran Air Panas dan Pare Mampu Bunuh Sel Kanker,https://turnbackhoax.id/2022/05/10/salah-campuran-air-panas-dan-pare-mampu-bunuh-sel-kanker/,Hoax
379,[SALAH] Berita CTV: “Conspiracy theorists keep getting things right; Experts say ‘that’s dangerous’”,https://turnbackhoax.id/2022/05/10/salah-berita-ctv-conspiracy-theorists-keep-getting-things-right-experts-say-thats-dangerous/,Hoax
380,[SALAH] Penyanyi Zinidin Zidan Meninggal Dunia,https://turnbackhoax.id/2022/05/10/salah-penyanyi-zinidin-zidan-meninggal-dunia/,Hoax
381,[SALAH] KPK GELEDAH ANIES KARENA GELAPKAN UANG FORMULA E,https://turnbackhoax.id/2022/05/10/salah-kpk-geledah-anies-karena-gelapkan-uang-formula-e/,Hoax
382,[SALAH] Air Rebusan Rumput Paragis dapat Sembuhkan Kanker,https://turnbackhoax.id/2022/05/09/salah-air-rebusan-rumput-paragis-dapat-sembuhkan-kanker/,Hoax
383,[SALAH] Sulfur Hexaflouride adalah gas yang memiliki kepadatan seperti air,https://turnbackhoax.id/2022/05/09/salah-sulfur-hexaflouride-adalah-gas-yang-memiliki-kepadatan-seperti-air/,Hoax
384,[SALAH] Bulan berada di kutub utara,https://turnbackhoax.id/2022/05/09/salah-bulan-berada-di-kutub-utara/,Hoax
385,"[SALAH]: Selamat Jalan Ayah, Selamat Jalan Mas Tukul Arwana",https://turnbackhoax.id/2022/05/09/salah-selamat-jalan-ayah-selamat-jalan-mas-tukul-arwana/,Hoax
386,[SALAH] Video Kapal Perang Rusia Moskva Meledak Akibat Serangan Rudal Ukraina,https://turnbackhoax.id/2022/05/07/salah-video-kapal-perang-rusia-moskva-meledak-akibat-serangan-rudal-ukraina/,Hoax
387,[SALAH] Twitter Bill Gates Telah Ditangguhkan oleh Elon Musk,https://turnbackhoax.id/2022/05/07/salah-twitter-bill-gates-telah-ditangguhkan-oleh-elon-musk/,Hoax
388,[SALAH] “Sholat Ied di Mesjid Istiqlal 300 ribu orang meluber sampai halaman Gereja Katedral..adem”,https://turnbackhoax.id/2022/05/07/salah-sholat-ied-di-mesjid-istiqlal-300-ribu-orang-meluber-sampai-halaman-gereja-katedral-adem/,Hoax
389,"[SALAH] Artikel berjudul “Yusuf Mansur melelang motor antiknya seharga 1 milyar, Ini tanggapan Netizen”",https://turnbackhoax.id/2022/05/06/salah-artikel-berjudul-yusuf-mansur-melelang-motor-antiknya-seharga-1-milyar-ini-tanggapan-netizen/,Hoax
390,"[SALAH] Innalillahi, Kronologi ‘Berpulangnya’ Stefan William Akibat Kecelakaan Saat Syuting Sinetron",https://turnbackhoax.id/2022/05/06/salah-innalillahi-kronologi-berpulangnya-stefan-william-akibat-kecelakaan-saat-syuting-sinetron/,Hoax
391,"[SALAH] Video “ulil amri wahabi semakin stress, dia membuat kode2 biadab”",https://turnbackhoax.id/2022/05/06/salah-video-ulil-amri-wahabi-semakin-stress-dia-membuat-kode2-biadab/,Hoax
392,[SALAH] Presiden Rusia Vladimir Putin memainkan piano lagu Aisah,https://turnbackhoax.id/2022/05/06/salah-presiden-rusia-vladimir-putin-memainkan-piano-lagu-aisah/,Hoax
393,[SALAH] INNALILLAHI!! Kabar Duka Andika Pratama Men1nggal Ak1b4t Tert1mp4 Batu Saat Latihan,https://turnbackhoax.id/2022/05/05/salah-innalillahi-kabar-duka-andika-pratama-men1nggal-ak1b4t-tert1mp4-batu-saat-latihan/,Hoax
394,[SALAH] Video “WNA dari China calon penghuni IKN sudah mulai berdatangan mempergunakan Tradisi pakaian adat Dayak Kalimantan”,https://turnbackhoax.id/2022/05/05/salah-video-wna-dari-china-calon-penghuni-ikn-sudah-mulai-berdatangan-mempergunakan-tradisi-pakaian-adat-dayak-kalimantan/,Hoax
395,[SALAH] “GERD menekan jantung hingga tidak berfungsi”,https://turnbackhoax.id/2022/05/05/salah-gerd-menekan-jantung-hingga-tidak-berfungsi/,Hoax
396,[SALAH] Pemerintah Akan Ambil Alih Izin Praktik Dokter dari IDI Dampak Terawan Dipecat,https://turnbackhoax.id/2022/05/02/salah-pemerintah-akan-ambil-alih-izin-praktik-dokter-dari-idi-dampak-terawan-dipecat/,Hoax
397,"[SALAH] Foto “Pergi Mudik, 7 Orang Meninggal Karena Kecelakaan Tiga di Antaranya Satu Keluarga Meninggal Di jalanan”",https://turnbackhoax.id/2022/05/01/salah-foto-pergi-mudik-7-orang-meninggal-karena-kecelakaan-tiga-di-antaranya-satu-keluarga-meninggal-di-jalanan/,Hoax
398,[SALAH] “Di Arab khotbah ceramah berbau politik langsung di sikat”,https://turnbackhoax.id/2022/05/01/salah-di-arab-khotbah-ceramah-berbau-politik-langsung-di-sikat/,Hoax
399,[SALAH] Kotoran Putih Pada Bayi Baru Lahir Dapat Dihilangkan Apabila Rajin Mengonsumsi Air Kelapa Selama Hamil,https://turnbackhoax.id/2022/05/01/salah-kotoran-putih-pada-bayi-baru-lahir-dapat-dihilangkan-apabila-rajin-mengonsumsi-air-kelapa-selama-hamil/,Hoax
400,[SALAH] Ade Armando Meninggal Dunia,https://turnbackhoax.id/2022/05/01/salah-ade-armando-meninggal-dunia/,Hoax
401,[SALAH] Video Dukungan Jokowi 3 Periode,https://turnbackhoax.id/2022/05/01/salah-video-dukungan-jokowi-3-periode/,Hoax
402,[SALAH] Pesan WhatsApp “Makanan Kaleng Produksi Thailand Terkontaminasi Darah Penderita AIDS” dan “Daftar Minuman Penyebab Kanker”,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-makanan-kaleng-produksi-thailand-terkontaminasi-darah-penderita-aids-dan-daftar-minuman-penyebab-kanker/,Hoax
403,[SALAH] Foto Siswa Sekolah Ukraina Berbaris Membentuk SS untuk Merayakan Ulang Tahun Hitler,https://turnbackhoax.id/2022/04/30/salah-foto-siswa-sekolah-ukraina-berbaris-membentuk-ss-untuk-merayakan-ulang-tahun-hitler/,Hoax
404,[SALAH] Video Joe Biden Kejatuhan Kotoran Burung saat Berpidato,https://turnbackhoax.id/2022/04/30/salah-video-joe-biden-kejatuhan-kotoran-burung-saat-berpidato/,Hoax
405,[SALAH] Pesan Whatsapp Kelengkapan Administrasi Pembayaran Calon Mahasiswa/i Baru Angkatan 2022/2023 Universitas Bengkulu,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-kelengkapan-administrasi-pembayaran-calon-mahasiswa-i-baru-angkatan-2022-2023-universitas-bengkulu/,Hoax
406,[SALAH] Pesan WhatsApp Gubernur Jatim Khofifah Indar Parawansa dengan Nomor “083104245110” Memberikan Donasi Kepada Panti Asuhan dan TPQ,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-gubernur-jatim-khofifah-indar-parawansa-dengan-nomor-083104245110-memberikan-donasi-kepada-panti-asuhan-dan-tpq/,Hoax
407,[SALAH] Video “Penjajah Rusia membuat TikTok”,https://turnbackhoax.id/2022/04/30/salah-video-penjajah-rusia-membuat-tiktok/,Hoax
408,[SALAH] Foto Batu Karang Berbentuk 2 Wajah Manusia di California,https://turnbackhoax.id/2022/04/29/salah-foto-batu-karang-berbentuk-2-wajah-manusia-di-california/,Hoax
409,[SALAH] Foto Festival Thingyan di Myanmar Tahun 2022,https://turnbackhoax.id/2022/04/29/salah-foto-festival-thingyan-di-myanmar-tahun-2022/,Hoax
410,[SALAH] Cuitan Menteri Luar Negeri India Menawarkan Sri Lanka Untuk Menjadi Negara Bagian India,https://turnbackhoax.id/2022/04/29/salah-cuitan-menteri-luar-negeri-india-menawarkan-sri-lanka-untuk-menjadi-negara-bagian-india/,Hoax
411,[SALAH] Video “Ade Armando Bongkar Rahasia Sejak Awal COVID-19 sampai Juni 2021 Sudah 14 Juta Tentara Masuk Indonesia”,https://turnbackhoax.id/2022/04/29/salah-video-ade-armando-bongkar-rahasia-sejak-awal-covid-19-sampai-juni-2021-sudah-14-juta-tentara-masuk-indonesia/,Hoax
412,[SALAH] Foto Paus Gereja Katolik Berada di Kuil Setan,https://turnbackhoax.id/2022/04/29/salah-foto-paus-gereja-katolik-berada-di-kuil-setan/,Hoax
413,[SALAH] Elon Musk Mengaktifkan Kembali Twitter Donald Trump,https://turnbackhoax.id/2022/04/29/salah-elon-musk-mengaktifkan-kembali-twitter-donald-trump/,Hoax
414,[SALAH] Bantuan Voucer Pulsa Senilai Rp2 Juta dari BSSN (Badan Siber Dan Sandi Negara) Untuk Masyarakat Terdampak Covid-19,https://turnbackhoax.id/2022/04/28/salah-bantuan-voucer-pulsa-senilai-rp2-juta-dari-bssn-badan-siber-dan-sandi-negara-untuk-masyarakat-terdampak-covid-19/,Hoax
415,[SALAH] Video “DEMO MAHASISWA 21 APRIL 2022”,https://turnbackhoax.id/2022/04/28/salah-video-demo-mahasiswa-21-april-2022/,Hoax
416,[SALAH] Foto Sampul Majalah Time Berwajah Volodymyr Zelensky,https://turnbackhoax.id/2022/04/28/salah-foto-sampul-majalah-time-berwajah-volodymyr-zelensky/,Hoax
417,[SALAH] Video Kepadatan Arus Mudik Jelang Lebaran 2022 di Tol Cikampek Arah Luar Jakarta,https://turnbackhoax.id/2022/04/28/salah-video-kepadatan-arus-mudik-jelang-lebaran-2022-di-tol-cikampek-arah-luar-jakarta/,Hoax
418,[SALAH] Foto Baliho “PDI-P TIDAK BUTUH SUARA UMAT ISLAM”,https://turnbackhoax.id/2022/04/28/salah-foto-baliho-pdi-p-tidak-butuh-suara-umat-islam/,Hoax
419,[SALAH] Putri duyung nyata ditemukan di Afrika,https://turnbackhoax.id/2022/04/28/salah-putri-duyung-nyata-ditemukan-di-afrika/,Hoax
420,[SALAH] Pemberian Hadiah Senilai Rp100 Juta dari TikTok Kepada Pengguna,https://turnbackhoax.id/2022/05/26/salah-pemberian-hadiah-senilai-rp100-juta-dari-tiktok-kepada-pengguna/,Hoax
421,[SALAH] Akun WhatsApp Labuhanbatu Utara Melakukan Penggalangan Donasi Berupa Uang Untuk Pondok Pesantren dan PAUD,https://turnbackhoax.id/2022/05/26/salah-akun-whatsapp-labuhanbatu-utara-melakukan-penggalangan-donasi-berupa-uang-untuk-pondok-pesantren-dan-paud/,Hoax
422,"[SALAH] Berita Tribun Manado “diduga cemburu dengan adik kandung yang baru lahir, sang kakak nekad olesi racun di putting ibunya. Anehnya keesokan harinya seisi rumah gempar karna mendapati sopir mereka yang tewas.”",https://turnbackhoax.id/2022/05/26/salah-berita-tribun-manado-diduga-cemburu-dengan-adik-kandung-yang-baru-lahir-sang-kakak-nekad-olesi-racun-di-putting-ibunya-anehnya-keesokan-harinya-seisi-rumah-gempar-karna-mendapati-so/,Hoax
423,[SALAH] PBB Resmi Menangkan Rusia,https://turnbackhoax.id/2022/05/26/salah-pbb-resmi-menangkan-rusia/,Hoax
424,[SALAH] Foto Seorang Anak Yaman Tidur di Antara Kuburan Kedua Orang Tuanya,https://turnbackhoax.id/2022/05/26/salah-foto-seorang-anak-yaman-tidur-di-antara-kuburan-kedua-orang-tuanya/,Hoax
425,[SALAH] “ANIES BASWEDAN KRITIS!! KUTUKAN AHOK BENAR BENAR JADI KENYATAAN”,https://turnbackhoax.id/2022/05/26/salah-anies-baswedan-kritis-kutukan-ahok-benar-benar-jadi-kenyataan/,Hoax
426,[SALAH] “LARI DARI TANGGUNG JAWAB APARAT TERPAKSA LUMPUHKAN KAKI GUBERNUR DKI”,https://turnbackhoax.id/2022/05/26/salah-lari-dari-tanggung-jawab-aparat-terpaksa-lumpuhkan-kaki-gubernur-dki/,Hoax
427,"[SALAH] Video “21 Mei 2022, Jokowi Resmi Tunjuk Risma Gantikan Anies”",https://turnbackhoax.id/2022/05/26/salah-video-21-mei-2022-jokowi-resmi-tunjuk-risma-gantikan-anies/,Hoax
428,[SALAH] Rusia Keluar dari PBB,https://turnbackhoax.id/2022/05/25/salah-rusia-keluar-dari-pbb/,Hoax
429,[SALAH] Vaksin mRNA Tidak Direkomendasikan Selama Kehamilan,https://turnbackhoax.id/2022/05/24/salah-vaksin-mrna-tidak-direkomendasikan-selama-kehamilan/,Hoax
430,[SALAH] Vaksin mRNA Menyebabkan Hepatitis Pada Anak,https://turnbackhoax.id/2022/05/24/salah-vaksin-mrna-menyebabkan-hepatitis-pada-anak/,Hoax
431,[SALAH] Akun WhatsApp Bupati Enrekang Melakukan Penggalangan Donasi Berupa Uang Untuk Pondok Pesantren dan PAUD,https://turnbackhoax.id/2022/05/24/salah-akun-whatsapp-bupati-enrekang-melakukan-penggalangan-donasi-berupa-uang-untuk-pondok-pesantren-dan-paud/,Hoax
432,[SALAH] Akun WhatsApp Wakil Bupati Bantul dengan Nomor “081213408053” Memberikan Donasi,https://turnbackhoax.id/2022/05/24/salah-akun-whatsapp-wakil-bupati-bantul-dengan-nomor-081213408053-memberikan-donasi/,Hoax
433,[SALAH] Akun WhatsApp Wali Kota Magelang dengan Nomor “081358908928” Melakukan Penggalangan Donasi Berupa Uang untuk Pondok Pesantren dan PAUD,https://turnbackhoax.id/2022/05/24/salah-akun-whatsapp-wali-kota-magelang-dengan-nomor-081358908928-melakukan-penggalangan-donasi-berupa-uang-untuk-pondok-pesantren-dan-paud/,Hoax
434,[SALAH] Mobil Esemka Goib,https://turnbackhoax.id/2022/05/24/salah-mobil-esemka-goib/,Hoax
435,[SALAH] Tabung Gas Meledak Saat Digoyang-goyang,https://turnbackhoax.id/2022/05/24/salah-tabung-gas-meledak-saat-digoyang-goyang/,Hoax
436,[SALAH] Vlogger Meninggal Dunia Karena Memakan Tokek Beracun,https://turnbackhoax.id/2022/05/23/salah-vlogger-meninggal-dunia-karena-memakan-tokek-beracun/,Hoax
437,[SALAH] Syahrini Menjadi Istri Simpanan Lelaki Tua,https://turnbackhoax.id/2022/05/23/salah-syahrini-menjadi-istri-simpanan-lelaki-tua/,Hoax
438,[SALAH] Pasien RSJ Dr Soeharto Heerdjan Kabur,https://turnbackhoax.id/2022/05/23/salah-pasien-rsj-dr-soeharto-heerdjan-kabur/,Hoax
439,[SALAH] Foto “Remaja ini Tebas Leher Ayahnya karena Sakit Hati Adik Dihamili 3 Bulan dan Ibunya Disiram Minyak Panas”,https://turnbackhoax.id/2022/05/23/salah-foto-remaja-ini-tebas-leher-ayahnya-karena-sakit-hati-adik-dihamili-3-bulan-dan-ibunya-disiram-minyak-panas/,Hoax
440,[SALAH] Kemampuan Orang Indonesia Dalam Membedakan Fakta & Hoax Adalah Nomor 1 Dari Belakang,https://turnbackhoax.id/2022/05/23/salah-kemampuan-orang-indonesia-dalam-membedakan-fakta-hoax-adalah-nomor-1-dari-belakang/,Hoax
441,[SALAH] Cek Gula Darah Gratis Menularkan Virus HIV,https://turnbackhoax.id/2022/05/22/salah-cek-gula-darah-gratis-menularkan-virus-hiv/,Hoax
442,[SALAH] Gelombang Panas Melanda Indonesia,https://turnbackhoax.id/2022/05/22/salah-gelombang-panas-melanda-indonesia/,Hoax
443,[SALAH] Pesan WhatsApp Bupati Situbondo Karna Siswandi Dengan Nomor “082143626610” Menawarkan Bantuan,https://turnbackhoax.id/2022/05/22/salah-pesan-whatsapp-bupati-situbondo-karna-siswandi-dengan-nomor-082143626610-menawarkan-bantuan/,Hoax
444,[SALAH] Akun WhatsApp Ketua Fraksi NasDem DPRD DKI Jakarta Wibi Andrino “081262592219”,https://turnbackhoax.id/2022/05/22/salah-akun-whatsapp-ketua-fraksi-nasdem-dprd-dki-jakarta-wibi-andrino-081262592219/,Hoax
445,[SALAH] Akun WhatsApp Bupati Bantaeng Ilham Azikin “081233588590”,https://turnbackhoax.id/2022/05/22/salah-akun-whatsapp-bupati-bantaeng-ilham-azikin-081233588590/,Hoax
446,[SALAH] Imbauan Modus Kejahatan Dari Polri dan TNI AD,https://turnbackhoax.id/2022/05/22/salah-imbauan-modus-kejahatan-dari-polri-dan-tni-ad/,Hoax
447,[SALAH] Lowongan Kerja PT Berau Coal,https://turnbackhoax.id/2022/05/22/salah-lowongan-kerja-pt-berau-coal/,Hoax
448,[SALAH] Akun WhatsApp Wali Kota Malang Sutiaji “083870256204”,https://turnbackhoax.id/2022/05/22/salah-akun-whatsapp-wali-kota-malang-sutiaji-083870256204/,Hoax
449,[SALAH] Akun Whatsapp Wakil Wali Kota Malang Sofyan Edi Jarwoko “083822041010”,https://turnbackhoax.id/2022/05/22/salah-akun-whatsapp-wakil-wali-kota-malang-sofyan-edi-jarwoko-083822041010/,Hoax
450,"[SALAH] Surat Penetapan Penjabat Gubernur Papua Barat Mengatasnamakan Deputi Bidang Administrasi Aparatur, Kementerian Sekretariat Negara",https://turnbackhoax.id/2022/05/22/salah-surat-penetapan-penjabat-gubernur-papua-barat-mengatasnamakan-deputi-bidang-administrasi-aparatur-kementerian-sekretariat-negara/,Hoax
451,[SALAH] Spanduk McDonalds Bertuliskan “Hey Crypto Bro’s WE ARE HIRING”,https://turnbackhoax.id/2022/05/22/salah-spanduk-mcdonalds-bertuliskan-hey-crypto-bros-we-are-hiring/,Hoax
452,[SALAH]: 212 Mart Adalah Sponsor Resmi ajang Formula E,https://turnbackhoax.id/2022/05/21/salah-212-mart-adalah-sponsor-resmi-ajang-formula-e/,Hoax
453,[SALAH] “Innalilahi wainnailaihi Rojiun … Tragis Lettu Marinir Muhammad Ikbal Gugur Ditembak KKB Saat Sujud Sholat Isya”,https://turnbackhoax.id/2022/05/20/salah-innalilahi-wainnailaihi-rojiun-tragis-lettu-marinir-muhammad-ikbal-gugur-ditembak-kkb-saat-sujud-sholat-isya/,Hoax
